subject,rpe_type,channel,r,p,z,n_trials,best_model
ARV_0039,rpe_rw,P8,-0.04253039327702443,0.5601382582448483,-0.04255606462270857,190,wsls
ARV_0039,rpe_rw,P7,0.03874588667670993,0.5955918808249739,0.0387652931665694,190,wsls
ARV_0039,rpe_rw,Pz,0.0004961008514132335,0.9945798896513804,0.000496100892112701,190,wsls
ARV_0039,abs_rpe_best,FCz,,,,190,wsls
ARV_0039,abs_rpe_best,Cz,,,,190,wsls
ARV_0039,abs_rpe_best,FC2,,,,190,wsls
ARV_0039,abs_rpe_best,FC1,,,,190,wsls
ARV_0039,abs_rpe_best,F4,,,,190,wsls
ARV_0039,abs_rpe_best,F5,,,,190,wsls
ARV_0039,abs_rpe_best,C4,,,,190,wsls
ARV_0039,abs_rpe_best,C3,,,,190,wsls
ARV_0039,abs_rpe_best,P4,,,,190,wsls
ARV_0039,abs_rpe_best,P3,,,,190,wsls
ARV_0039,abs_rpe_best,P8,,,,190,wsls
ARV_0039,abs_rpe_best,P7,,,,190,wsls
ARV_0039,abs_rpe_best,Pz,,,,190,wsls
ARV_0039,abs_rpe_rw,FCz,-0.03296077960930544,0.6516597948606412,-0.03297272373576148,190,wsls
ARV_0039,abs_rpe_rw,Cz,-0.0032839333023889205,0.9641333655011604,-0.003283945107349444,190,wsls
ARV_0039,abs_rpe_rw,FC2,-0.020040365043621073,0.783744925420532,-0.020043048535583887,190,wsls
ARV_0039,abs_rpe_rw,FC1,-0.04842081477587764,0.5070617347870335,-0.04845871018152563,190,wsls
ARV_0039,abs_rpe_rw,F4,0.046341688462563625,0.5254922883539708,0.04637490500359502,190,wsls
ARV_0039,abs_rpe_rw,F5,-0.007778175510181709,0.9151786296135612,-0.007778332375785751,190,wsls
ARV_0039,abs_rpe_rw,C4,0.06325203238992824,0.38595065302006637,0.06333658878352566,190,wsls
ARV_0039,abs_rpe_rw,C3,-0.08497719468281191,0.2437316957757336,-0.08518262910964779,190,wsls
ARV_0039,abs_rpe_rw,P4,0.019069977717236692,0.7939763378539774,0.01907228991021876,190,wsls
ARV_0039,abs_rpe_rw,P3,-0.01453848251062307,0.8421944946614168,-0.014539506961320833,190,wsls
ARV_0039,abs_rpe_rw,P8,0.007637068880581607,0.9167117961112278,0.007637217362669785,190,wsls
ARV_0039,abs_rpe_rw,P7,-0.017683236507136484,0.8086584667400323,-0.017685080017162427,190,wsls
ARV_0039,abs_rpe_rw,Pz,0.07175909632427795,0.32517811176937667,0.07188264961149429,190,wsls
ARV_0039,rpe_rw_reward,FCz,0.0058929289303071,0.9528905329053746,0.00589299714554605,103,wsls
ARV_0039,rpe_rw_noreward,FCz,0.10670130104443411,0.32528258155659384,0.10710902730891761,87,wsls
ARV_0039,rpe_rw_reward,Cz,-0.015548125944770777,0.8761277114639368,-0.015549379016391196,103,wsls
ARV_0039,rpe_rw_noreward,Cz,0.006092917899134773,0.955334257557617,0.006092993297928422,87,wsls
ARV_0040,rpe_best,FCz,,,,186,wsls
ARV_0040,rpe_best,Cz,,,,186,wsls
ARV_0040,rpe_best,FC2,,,,186,wsls
ARV_0040,rpe_best,FC1,,,,186,wsls
ARV_0040,rpe_best,F4,,,,186,wsls
ARV_0040,rpe_best,F5,,,,186,wsls
ARV_0040,rpe_best,C4,,,,186,wsls
ARV_0040,rpe_best,C3,,,,186,wsls
ARV_0040,rpe_best,P4,,,,186,wsls
ARV_0040,rpe_best,P3,,,,186,wsls
ARV_0040,rpe_best,P8,,,,186,wsls
ARV_0040,rpe_best,P7,,,,186,wsls
ARV_0040,rpe_best,Pz,,,,186,wsls
ARV_0040,rpe_rw,FCz,-0.014472360603842918,0.844566041212562,-0.014473371139059776,186,wsls
ARV_0040,rpe_rw,Cz,0.04162630875693055,0.5726692883912906,0.041650376440199456,186,wsls
ARV_0040,rpe_rw,FC2,0.0222645701629896,0.7629275284680542,0.022268250188996887,186,wsls
ARV_0040,rpe_rw,FC1,-0.01135281581908358,0.8777729911530409,-0.011353303598094177,186,wsls
ARV_0040,rpe_rw,F4,-0.015440040179492251,0.8343178740254971,-0.01544126729699335,186,wsls
ARV_0040,rpe_rw,F5,-0.049028729693573914,0.5063352349366411,-0.0490680718056885,186,wsls
ARV_0040,rpe_rw,C4,-0.018281172333905974,0.8043960175490394,-0.01828320927265776,186,wsls
ARV_0040,rpe_rw,C3,0.07441204439446049,0.31278102162703747,0.07454984611131135,186,wsls
ARV_0040,rpe_rw,P4,-0.012985308501634995,0.8603649987794276,-0.012986038428758808,186,wsls
ARV_0040,rpe_rw,P3,-0.013089912093860005,0.8592517629436469,-0.013090659804545645,186,wsls
ARV_0040,rpe_rw,P8,1.6535941223025483e-05,0.9998212739660496,1.6535941224532663e-05,186,wsls
ARV_0040,rpe_rw,P7,-0.0690580891593657,0.3489662369574717,-0.06916818415398573,186,wsls
ARV_0040,rpe_rw,Pz,0.037225246398683964,0.6139542453359644,0.03724245528565245,186,wsls
ARV_0040,abs_rpe_best,FCz,,,,186,wsls
ARV_0040,abs_rpe_best,Cz,,,,186,wsls
ARV_0040,abs_rpe_best,FC2,,,,186,wsls
ARV_0040,abs_rpe_best,FC1,,,,186,wsls
ARV_0040,abs_rpe_best,F4,,,,186,wsls
ARV_0040,abs_rpe_best,F5,,,,186,wsls
ARV_0040,abs_rpe_best,C4,,,,186,wsls
ARV_0040,abs_rpe_best,C3,,,,186,wsls
ARV_0040,abs_rpe_best,P4,,,,186,wsls
ARV_0040,abs_rpe_best,P3,,,,186,wsls
ARV_0040,abs_rpe_best,P8,,,,186,wsls
ARV_0040,abs_rpe_best,P7,,,,186,wsls
ARV_0040,abs_rpe_best,Pz,,,,186,wsls
ARV_0040,abs_rpe_rw,FCz,-0.02488295295399658,0.7360243855610337,-0.0248880903835657,186,wsls
ARV_0040,abs_rpe_rw,Cz,0.08348639252640659,0.25725376675493206,0.08368117384956934,186,wsls
ARV_0040,abs_rpe_rw,FC2,-0.008130977128924298,0.9122935810606723,-0.00813115632322453,186,wsls
ARV_0040,abs_rpe_rw,FC1,-0.08090849116191544,0.2722888184367115,-0.08108573513602489,186,wsls
ARV_0040,abs_rpe_rw,F4,-0.03476952119200124,0.6375415713080621,-0.034783542549086,186,wsls
ARV_0040,abs_rpe_rw,F5,-0.07684634206812001,0.2971698944424114,-0.07699814876177677,186,wsls
ARV_0040,abs_rpe_rw,C4,0.023111452070074073,0.7541931660536734,0.023115568300307792,186,wsls
ARV_0040,abs_rpe_rw,C3,-0.10224074121998664,0.16494848347999674,-0.10259923897098686,186,wsls
ARV_0040,abs_rpe_rw,P4,0.11970405440270575,0.10365278564486548,0.12028076974066781,186,wsls
ARV_0040,abs_rpe_rw,P3,0.009718430917245956,0.8952600831321055,0.009718736896381098,186,wsls
ARV_0040,abs_rpe_rw,P8,0.05164425216054677,0.48389426038119826,0.05169023973298377,186,wsls
ARV_0040,abs_rpe_rw,P7,-0.09788966704200089,0.18377149030534606,-0.09820414934801693,186,wsls
ARV_0040,abs_rpe_rw,Pz,0.0026181247337545223,0.9717083065778077,0.0026181307158250925,186,wsls
ARV_0040,rpe_rw_reward,FCz,-0.03857984300045741,0.7373597627451192,-0.03859900091342601,78,wsls
ARV_0040,rpe_rw_noreward,FCz,0.01294768405253801,0.8941964471625014,0.012948407652794048,108,wsls
ARV_0040,rpe_rw_reward,Cz,0.038286056476868106,0.7392881634743815,0.0383047797961596,78,wsls
ARV_0040,rpe_rw_noreward,Cz,-0.09714165236084885,0.31723966592341174,-0.0974489532410243,108,wsls
ARV_0041,rpe_best,FCz,,,,181,wsls
ARV_0041,rpe_best,Cz,,,,181,wsls
ARV_0041,rpe_best,FC2,,,,181,wsls
ARV_0041,rpe_best,FC1,,,,181,wsls
ARV_0041,rpe_best,F4,,,,181,wsls
ARV_0041,rpe_best,F5,,,,181,wsls
ARV_0041,rpe_best,C4,,,,181,wsls
ARV_0041,rpe_best,C3,,,,181,wsls
ARV_0041,rpe_best,P4,,,,181,wsls
ARV_0041,rpe_best,P3,,,,181,wsls
ARV_0041,rpe_best,P8,,,,181,wsls
ARV_0041,rpe_best,P7,,,,181,wsls
ARV_0041,rpe_best,Pz,,,,181,wsls
ARV_0041,rpe_rw,FCz,0.019206028999598147,0.7974688877292322,0.01920839104162263,181,wsls
ARV_0041,rpe_rw,Cz,0.03937437299914688,0.5987060847863831,0.039394739852722606,181,wsls
ARV_0041,rpe_rw,FC2,-0.0907351809735071,0.22445490659663328,-0.0909854220056196,181,wsls
ARV_0041,rpe_rw,FC1,0.08411251759795046,0.26026101298786863,0.08431172690571008,181,wsls
ARV_0041,rpe_rw,F4,-0.13018694718209892,0.08067315840411424,-0.13093001563357026,181,wsls
ARV_0041,rpe_rw,F5,0.009790883430172518,0.8959229172624074,0.009791196304093778,181,wsls
ARV_0041,rpe_rw,C4,-0.036838538235029625,0.6224752214851174,-0.03685521607237228,181,wsls
ARV_0041,rpe_rw,C3,-0.004257689460153677,0.9546369961241972,-0.0042577151881174995,181,wsls
ARV_0041,rpe_rw,P4,-0.023637572293625876,0.7521148977659812,-0.023641976148336956,181,wsls
ARV_0041,rpe_rw,P3,0.041718754547492694,0.5771020130273269,0.04174298305145934,181,wsls
ARV_0041,rpe_rw,P8,0.029926073192615907,0.6892195857063336,0.02993501162579638,181,wsls
ARV_0041,rpe_rw,P7,-0.005749075781587053,0.938774157830739,-0.005749139122082777,181,wsls
ARV_0041,rpe_rw,Pz,-0.021364101381352953,0.7752872545046144,-0.021367352640537584,181,wsls
ARV_0041,abs_rpe_best,FCz,,,,181,wsls
ARV_0041,abs_rpe_best,Cz,,,,181,wsls
ARV_0041,abs_rpe_best,FC2,,,,181,wsls
ARV_0041,abs_rpe_best,FC1,,,,181,wsls
ARV_0041,abs_rpe_best,F4,,,,181,wsls
ARV_0041,abs_rpe_best,F5,,,,181,wsls
ARV_0041,abs_rpe_best,C4,,,,181,wsls
ARV_0041,abs_rpe_best,C3,,,,181,wsls
ARV_0041,abs_rpe_best,P4,,,,181,wsls
ARV_0041,abs_rpe_best,P3,,,,181,wsls
ARV_0041,abs_rpe_best,P8,,,,181,wsls
ARV_0041,abs_rpe_best,P7,,,,181,wsls
ARV_0041,abs_rpe_best,Pz,,,,181,wsls
ARV_0041,abs_rpe_rw,FCz,-0.005453472860191636,0.9419165658613714,-0.005453526923916405,181,wsls
ARV_0041,abs_rpe_rw,Cz,-0.03467796276011341,0.6430408182326298,-0.034691873588360914,181,wsls
ARV_0041,abs_rpe_rw,FC2,-0.06048972832285332,0.4185674990839857,-0.0605636681698658,181,wsls
ARV_0041,abs_rpe_rw,FC1,0.03644169646024255,0.6262313751646845,0.036457840816777096,181,wsls
ARV_0041,abs_rpe_rw,F4,-0.07427105788451745,0.3203858168716439,-0.07440807608551485,181,wsls
ARV_0041,abs_rpe_rw,F5,-0.05549628999942375,0.45807182551260117,-0.055553368710559596,181,wsls
ARV_0041,abs_rpe_rw,C4,0.01563156024267778,0.8345599479983219,0.015632833597415727,181,wsls
ARV_0041,abs_rpe_rw,C3,-0.050690228857722765,0.4979756443883048,-0.050733712084724485,181,wsls
ARV_0041,abs_rpe_rw,P4,-0.019221302218038968,0.7973113084575268,-0.01922366990048286,181,wsls
ARV_0041,abs_rpe_rw,P3,0.05201867339031079,0.48676572471755625,0.05206566955961055,181,wsls
ARV_0041,abs_rpe_rw,P8,0.06104359886511305,0.4143117066469464,0.06111959152211635,181,wsls
ARV_0041,abs_rpe_rw,P7,0.06131807700479658,0.4122121302019561,0.06139510092139128,181,wsls
ARV_0041,abs_rpe_rw,Pz,-0.07682441658225048,0.3039845671154622,-0.07697609306623658,181,wsls
ARV_0041,rpe_rw_reward,FCz,-0.11924890097316344,0.3149599669042832,-0.11981902506893964,73,wsls
ARV_0041,rpe_rw_noreward,FCz,-0.03813032329864159,0.6952107932369375,-0.03814881893569368,108,wsls
ARV_0041,rpe_rw_reward,Cz,0.028823562293104402,0.8087272003905357,0.028831548457917154,73,wsls
ARV_0041,rpe_rw_noreward,Cz,0.07695052089577642,0.42861579001955236,0.07710294730194418,108,wsls
ARV_0042,rpe_best,FCz,,,,188,wsls
ARV_0042,rpe_best,Cz,,,,188,wsls
ARV_0042,rpe_best,FC2,,,,188,wsls
ARV_0042,rpe_best,FC1,,,,188,wsls
ARV_0042,rpe_best,F4,,,,188,wsls
ARV_0042,rpe_best,F5,,,,188,wsls
ARV_0042,rpe_best,C4,,,,188,wsls
ARV_0042,rpe_best,C3,,,,188,wsls
ARV_0042,rpe_best,P4,,,,188,wsls
ARV_0042,rpe_best,P3,,,,188,wsls
ARV_0042,rpe_best,P8,,,,188,wsls
ARV_0042,rpe_best,P7,,,,188,wsls
ARV_0042,rpe_best,Pz,,,,188,wsls
ARV_0042,rpe_rw,FCz,0.0359157768508935,0.6246109883284362,0.03593123191631742,188,wsls
ARV_0042,rpe_rw,Cz,0.00193826308228275,0.9789391692450172,0.0019382655095516756,188,wsls
ARV_0042,rpe_rw,FC2,-0.029725082954956628,0.6855208237352368,-0.029733842434364083,188,wsls
ARV_0042,rpe_rw,FC1,0.02455299035945579,0.7380333688434759,0.024557926062845126,188,wsls
ARV_0042,rpe_rw,F4,-0.05274848856724312,0.4721853345554935,-0.05279749292163651,188,wsls
ARV_0042,rpe_rw,F5,0.06284319688598801,0.39157587866256893,0.06292612166628324,188,wsls
ARV_0042,rpe_rw,C4,0.0191365340301039,0.7943540573892901,0.019138870520664705,188,wsls
ARV_0042,rpe_rw,C3,-0.012045145953707967,0.8696845451080057,-0.012045728529928731,188,wsls
ARV_0042,rpe_rw,P4,-0.06975147479787695,0.3415208106410039,-0.06986492604318856,188,wsls
ARV_0042,rpe_rw,P3,0.05720337492233526,0.4355433933613481,0.057265891835522935,188,wsls
ARV_0042,rpe_rw,P8,-0.0608443534609935,0.4068438113746499,-0.06091960332752649,188,wsls
ARV_0042,rpe_rw,P7,0.10299261341191164,0.15957914211761765,0.10335911281041112,188,wsls
ARV_0042,rpe_rw,Pz,-0.019300059912085332,0.7926363888260421,-0.01930245682245661,188,wsls
ARV_0042,abs_rpe_best,FCz,,,,188,wsls
ARV_0042,abs_rpe_best,Cz,,,,188,wsls
ARV_0042,abs_rpe_best,FC2,,,,188,wsls
ARV_0042,abs_rpe_best,FC1,,,,188,wsls
ARV_0042,abs_rpe_best,F4,,,,188,wsls
ARV_0042,abs_rpe_best,F5,,,,188,wsls
ARV_0042,abs_rpe_best,C4,,,,188,wsls
ARV_0042,abs_rpe_best,C3,,,,188,wsls
ARV_0042,abs_rpe_best,P4,,,,188,wsls
ARV_0042,abs_rpe_best,P3,,,,188,wsls
ARV_0042,abs_rpe_best,P8,,,,188,wsls
ARV_0042,abs_rpe_best,P7,,,,188,wsls
ARV_0042,abs_rpe_best,Pz,,,,188,wsls
ARV_0042,abs_rpe_rw,FCz,0.02719433241151977,0.7110460155581491,0.027201039078078606,188,wsls
ARV_0042,abs_rpe_rw,Cz,0.09912550644829998,0.17592419790210415,0.09945209870122934,188,wsls
ARV_0042,abs_rpe_rw,FC2,-0.08495795332092933,0.24636944626469173,-0.08516324782479895,188,wsls
ARV_0042,abs_rpe_rw,FC1,0.15225873598616635,0.0369858046992868,0.15345196860185184,188,wsls
ARV_0042,abs_rpe_rw,F4,-0.013883350748973596,0.850015652564427,-0.013884242845528508,188,wsls
ARV_0042,abs_rpe_rw,F5,0.1875980758455117,0.009937700410812695,0.1898464622495195,188,wsls
ARV_0042,abs_rpe_rw,C4,0.04984663055123607,0.49693084196459114,0.04988797662593538,188,wsls
ARV_0042,abs_rpe_rw,C3,-0.15520692180901885,0.033436518208140364,-0.15647152025105215,188,wsls
ARV_0042,abs_rpe_rw,P4,0.00919391335898432,0.9003474131221035,0.009194172419957328,188,wsls
ARV_0042,abs_rpe_rw,P3,-0.03240663230842363,0.6588583727072751,-0.032417983833793775,188,wsls
ARV_0042,abs_rpe_rw,P8,-0.03760437265469714,0.6084076912259653,-0.037622113016937006,188,wsls
ARV_0042,abs_rpe_rw,P7,0.0019439269568450393,0.9788776408072136,0.0019439294054546896,188,wsls
ARV_0042,abs_rpe_rw,Pz,-0.08228655163457568,0.26159187991153166,-0.08247303267686651,188,wsls
ARV_0042,rpe_rw_reward,FCz,0.08875911629323663,0.3702533093228154,0.08899331109777313,104,wsls
ARV_0042,rpe_rw_noreward,FCz,0.06606582492467486,0.5504517042555838,0.06616219644957354,84,wsls
ARV_0042,rpe_rw_reward,Cz,0.07436380710396943,0.4531108502773714,0.07450134041144045,104,wsls
ARV_0042,rpe_rw_noreward,Cz,-0.1334498089579901,0.22620882079721258,-0.13425057895363277,84,wsls
ARV_0043,rpe_best,FCz,,,,194,wsls
ARV_0043,rpe_best,Cz,,,,194,wsls
ARV_0043,rpe_best,FC2,,,,194,wsls
ARV_0043,rpe_best,FC1,,,,194,wsls
ARV_0043,rpe_best,F4,,,,194,wsls
ARV_0043,rpe_best,F5,,,,194,wsls
ARV_0043,rpe_best,C4,,,,194,wsls
ARV_0043,rpe_best,C3,,,,194,wsls
ARV_0043,rpe_best,P4,,,,194,wsls
ARV_0043,rpe_best,P3,,,,194,wsls
ARV_0043,rpe_best,P8,,,,194,wsls
ARV_0043,rpe_best,P7,,,,194,wsls
ARV_0043,rpe_best,Pz,,,,194,wsls
ARV_0043,rpe_rw,FCz,-0.10651691029269655,0.1393462805401146,-0.10692251677084359,194,wsls
ARV_0043,rpe_rw,Cz,-0.05712498338444154,0.42884867877297644,-0.05718724329433874,194,wsls
ARV_0043,rpe_rw,FC2,-0.033986330862997516,0.6380324170120236,-0.033999425477482255,194,wsls
ARV_0043,rpe_rw,FC1,-0.07058388516493724,0.32808087375690537,-0.07070145511315613,194,wsls
ARV_0043,rpe_rw,F4,-0.0036108051150523695,0.9601480145826501,-0.0036108208076301423,194,wsls
ARV_0043,rpe_rw,F5,0.02744020508082614,0.7040943139941926,0.027447095363990922,194,wsls
ARV_0043,rpe_rw,C4,0.12043386042139667,0.09438579494933919,0.12102125098234992,194,wsls
ARV_0043,rpe_rw,C3,-0.0723308129151799,0.3162207138387881,-0.07245734918241155,194,wsls
ARV_0043,rpe_rw,P4,-0.019364911926604556,0.788696183441464,-0.01936733308417781,194,wsls
ARV_0043,rpe_rw,P3,0.04742036686132474,0.5114443289759332,0.0474559594828832,194,wsls
ARV_0043,rpe_rw,P8,0.006479779800795038,0.9285490022237078,0.006479870493097878,194,wsls
ARV_0043,rpe_rw,P7,0.06788233322415028,0.34697826968484224,0.06798688997238957,194,wsls
ARV_0043,rpe_rw,Pz,0.06759706717820628,0.3490130635985629,0.06770030889935845,194,wsls
ARV_0043,abs_rpe_best,FCz,,,,194,wsls
ARV_0043,abs_rpe_best,Cz,,,,194,wsls
ARV_0043,abs_rpe_best,FC2,,,,194,wsls
ARV_0043,abs_rpe_best,FC1,,,,194,wsls
ARV_0043,abs_rpe_best,F4,,,,194,wsls
ARV_0043,abs_rpe_best,F5,,,,194,wsls
ARV_0043,abs_rpe_best,C4,,,,194,wsls
ARV_0043,abs_rpe_best,C3,,,,194,wsls
ARV_0043,abs_rpe_best,P4,,,,194,wsls
ARV_0043,abs_rpe_best,P3,,,,194,wsls
ARV_0043,abs_rpe_best,P8,,,,194,wsls
ARV_0043,abs_rpe_best,P7,,,,194,wsls
ARV_0043,abs_rpe_best,Pz,,,,194,wsls
ARV_0043,abs_rpe_rw,FCz,-0.045379176252603806,0.5298088060701185,-0.04541036411615643,194,wsls
ARV_0043,abs_rpe_rw,Cz,-0.07656967399143236,0.28861780206638604,-0.07671984309977856,194,wsls
ARV_0043,abs_rpe_rw,FC2,0.022529987908275848,0.7551788141555559,0.022533801146325066,194,wsls
ARV_0043,abs_rpe_rw,FC1,0.0704202023744521,0.32920662517237875,0.07053695466654658,194,wsls
ARV_0043,abs_rpe_rw,F4,0.020116433781395753,0.7806999791845549,0.020119147952275724,194,wsls
ARV_0043,abs_rpe_rw,F5,0.11538011030266569,0.10914934780837272,0.11589624116090567,194,wsls
ARV_0043,abs_rpe_rw,C4,-0.1333986038363719,0.06369391261411662,-0.13419844575583223,194,wsls
ARV_0043,abs_rpe_rw,C3,0.035705554299477284,0.6211193584670697,0.03572073942776136,194,wsls
ARV_0043,abs_rpe_rw,P4,0.008908017002893169,0.9018893874852402,0.008908252639377976,194,wsls
ARV_0043,abs_rpe_rw,P3,0.013981802480464654,0.8465713979371329,0.013982713691934042,194,wsls
ARV_0043,abs_rpe_rw,P8,-0.06368698819322918,0.37765756542021944,-0.06377330384750073,194,wsls
ARV_0043,abs_rpe_rw,P7,0.03333930874709151,0.644446930689219,0.03335166931102107,194,wsls
ARV_0043,abs_rpe_rw,Pz,-0.04566060773288281,0.527257162654395,-0.04569237995220544,194,wsls
ARV_0043,rpe_rw_reward,FCz,-0.09566420912540763,0.3364296914608461,-0.09595765026253485,103,wsls
ARV_0043,rpe_rw_noreward,FCz,0.007477357249328287,0.9439195725505887,0.007477496609189966,91,wsls
ARV_0043,rpe_rw_reward,Cz,-0.10617494849592218,0.28577865603599883,-0.10657664332984025,103,wsls
ARV_0043,rpe_rw_noreward,Cz,0.054968437492301306,0.6048014141707185,0.05502390098934746,91,wsls
ARV_0044,rpe_best,FCz,,,,193,wsls
ARV_0044,rpe_best,Cz,,,,193,wsls
ARV_0044,rpe_best,FC2,,,,193,wsls
ARV_0044,rpe_best,FC1,,,,193,wsls
ARV_0044,rpe_best,F4,,,,193,wsls
ARV_0044,rpe_best,F5,,,,193,wsls
ARV_0044,rpe_best,C4,,,,193,wsls
ARV_0044,rpe_best,C3,,,,193,wsls
ARV_0044,rpe_best,P4,,,,193,wsls
ARV_0044,rpe_best,P3,,,,193,wsls
ARV_0044,rpe_best,P8,,,,193,wsls
ARV_0044,rpe_best,P7,,,,193,wsls
ARV_0044,rpe_best,Pz,,,,193,wsls
ARV_0044,rpe_rw,FCz,0.02870146830288928,0.6919390576108111,0.028709353377724418,193,wsls
ARV_0044,rpe_rw,Cz,-0.08235322117073854,0.25487395158440523,-0.0825401570858883,193,wsls
ARV_0044,rpe_rw,FC2,0.09831671019175618,0.17373988056356027,0.09863534240818725,193,wsls
ARV_0044,rpe_rw,FC1,0.025937941739515025,0.7202977712961809,0.025943760904029934,193,wsls
ARV_0044,rpe_rw,F4,-0.05341351690116772,0.4606659078386646,-0.05346440035403191,193,wsls
ARV_0044,rpe_rw,F5,-0.11804259915274819,0.1020556459297154,-0.11859549975338045,193,wsls
ARV_0044,rpe_rw,C4,0.06087792108214466,0.40033139959510666,0.06095329574803545,193,wsls
ARV_0044,rpe_rw,C3,0.028619776607275032,0.6927714730306177,0.028627594522783725,193,wsls
ARV_0044,rpe_rw,P4,-0.08592027064049557,0.23479915594148812,-0.08613264164294362,193,wsls
ARV_0044,rpe_rw,P3,0.035430397656577475,0.6247206491148106,0.035445234246768,193,wsls
ARV_0044,rpe_rw,P8,0.016856257333504047,0.8160177216265505,0.016857854081025747,193,wsls
ARV_0044,rpe_rw,P7,0.03341523662866259,0.6445600191281701,0.03342768187384158,193,wsls
ARV_0044,rpe_rw,Pz,0.11745128572246934,0.10379634076739427,0.11799587287222268,193,wsls
ARV_0044,abs_rpe_best,FCz,,,,193,wsls
ARV_0044,abs_rpe_best,Cz,,,,193,wsls
ARV_0044,abs_rpe_best,FC2,,,,193,wsls
ARV_0044,abs_rpe_best,FC1,,,,193,wsls
ARV_0044,abs_rpe_best,F4,,,,193,wsls
ARV_0044,abs_rpe_best,F5,,,,193,wsls
ARV_0044,abs_rpe_best,C4,,,,193,wsls
ARV_0044,abs_rpe_best,C3,,,,193,wsls
ARV_0044,abs_rpe_best,P4,,,,193,wsls
ARV_0044,abs_rpe_best,P3,,,,193,wsls
ARV_0044,abs_rpe_best,P8,,,,193,wsls
ARV_0044,abs_rpe_best,P7,,,,193,wsls
ARV_0044,abs_rpe_best,Pz,,,,193,wsls
ARV_0044,abs_rpe_rw,FCz,-0.03432593560875603,0.6355619117365644,-0.034339426886256096,193,wsls
ARV_0044,abs_rpe_rw,Cz,-0.040457134702442665,0.5764168825376952,-0.04047922954472476,193,wsls
ARV_0044,abs_rpe_rw,FC2,0.07744596480577028,0.2843793485004835,0.07760136155636772,193,wsls
ARV_0044,abs_rpe_rw,FC1,-0.008510224440420244,0.9064940135168295,-0.008510429897286405,193,wsls
ARV_0044,abs_rpe_rw,F4,0.040643403673411294,0.5746610271055334,0.04066580530730241,193,wsls
ARV_0044,abs_rpe_rw,F5,0.07035761290643835,0.33090371055189277,0.07047405354873935,193,wsls
ARV_0044,abs_rpe_rw,C4,-0.04570256798439939,0.5279582877235848,-0.045734427949803695,193,wsls
ARV_0044,abs_rpe_rw,C3,0.09652140625762119,0.1817691898803822,0.09682283642968796,193,wsls
ARV_0044,abs_rpe_rw,P4,-0.10036953542409636,0.16488451053995154,-0.10070862978698898,193,wsls
ARV_0044,abs_rpe_rw,P3,0.028381045079184812,0.6952061872456659,0.02838866892063951,193,wsls
ARV_0044,abs_rpe_rw,P8,-0.040418429005779646,0.5767820547385663,-0.04044046045228633,193,wsls
ARV_0044,abs_rpe_rw,P7,0.13882951518976472,0.054168466981138134,0.13973189006541029,193,wsls
ARV_0044,abs_rpe_rw,Pz,-0.0312894790168503,0.6657636724432521,-0.03129969614775354,193,wsls
ARV_0044,rpe_rw_reward,FCz,-0.015657723096024145,0.8790127348051557,-0.015659002855815535,97,wsls
ARV_0044,rpe_rw_noreward,FCz,0.04811780733307108,0.6415374414103098,0.048154995102596264,96,wsls
ARV_0044,rpe_rw_reward,Cz,-0.05423492198498863,0.5977658504407982,-0.054288192047633195,97,wsls
ARV_0044,rpe_rw_noreward,Cz,0.030836299300158694,0.7655154637616761,0.030846078726420298,96,wsls
ARV_0045,rpe_best,FCz,,,,194,random
ARV_0045,rpe_best,Cz,,,,194,random
ARV_0045,rpe_best,FC2,,,,194,random
ARV_0045,rpe_best,FC1,,,,194,random
ARV_0045,rpe_best,F4,,,,194,random
ARV_0045,rpe_best,F5,,,,194,random
ARV_0045,rpe_best,C4,,,,194,random
ARV_0045,rpe_best,C3,,,,194,random
ARV_0045,rpe_best,P4,,,,194,random
ARV_0045,rpe_best,P3,,,,194,random
ARV_0045,rpe_best,P8,,,,194,random
ARV_0045,rpe_best,P7,,,,194,random
ARV_0045,rpe_best,Pz,,,,194,random
ARV_0045,rpe_rw,FCz,0.01640561408799761,0.8203908173609514,0.01640708615087194,194,random
ARV_0045,rpe_rw,Cz,0.052854574429795645,0.46420927871100065,0.052903875378764294,194,random
ARV_0045,rpe_rw,FC2,0.03318178032616697,0.6460126596043164,0.033193966428775576,194,random
ARV_0045,rpe_rw,FC1,0.0472625061574758,0.5128527339382388,0.047297744184739546,194,random
ARV_0045,rpe_rw,F4,-0.030109064428044174,0.6768575646724566,-0.030118167895507128,194,random
ARV_0045,rpe_rw,F5,-0.016099098800462373,0.823691302183587,-0.01610048987687292,194,random
ARV_0045,rpe_rw,C4,-0.044324069033194205,0.5394302102275788,-0.044353129993766116,194,random
ARV_0045,rpe_rw,C3,-0.0009258199344027942,0.9897779045824647,-0.000925820198922817,194,random
ARV_0045,rpe_rw,P4,0.012260821527740905,0.8652647614145215,0.012261435963710725,194,random
ARV_0045,rpe_rw,P3,-0.012937741312359063,0.8579025042948206,-0.012938463246789668,194,random
ARV_0045,rpe_rw,P8,0.0020492179019944946,0.9773767193275941,0.0020492207704245423,194,random
ARV_0045,rpe_rw,P7,-0.03821992479770518,0.596739493975303,-0.03823855120525199,194,random
ARV_0045,rpe_rw,Pz,0.010854130787378409,0.8806005380128166,0.010854557067024814,194,random
ARV_0045,abs_rpe_best,FCz,,,,194,random
ARV_0045,abs_rpe_best,Cz,,,,194,random
ARV_0045,abs_rpe_best,FC2,,,,194,random
